finger,usage,id,label,person,front,side
other,test,S/015_R_03,S,015,C:\Users\USER\Downloads\9-24_최종본\other\S\015_R_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\015_R_03_side_nail.jpg
other,test,S/025_L_03,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_03_side_nail.jpg
other,test,S/025_L_04,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_04_side_nail.jpg
other,test,S/025_L_05,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_05_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_L_05_side_nail.jpg
other,test,S/025_R_03,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_03_side_nail.jpg
other,test,S/025_R_04,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_04_side_nail.jpg
other,test,S/025_R_05,S,025,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_05_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\025_R_05_side_nail.jpg
other,test,S/026_L_03,S,026,C:\Users\USER\Downloads\9-24_최종본\other\S\026_L_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\026_L_03_side_nail.jpg
other,test,S/026_L_04,S,026,C:\Users\USER\Downloads\9-24_최종본\other\S\026_L_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\026_L_04_side_nail.jpg
other,test,S/026_R_03,S,026,C:\Users\USER\Downloads\9-24_최종본\other\S\026_R_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\026_R_03_side_nail.jpg
other,test,S/026_R_04,S,026,C:\Users\USER\Downloads\9-24_최종본\other\S\026_R_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\026_R_04_side_nail.jpg
other,test,S/037_L_03,S,037,C:\Users\USER\Downloads\9-24_최종본\other\S\037_L_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\037_L_03_side_nail.jpg
other,test,S/037_L_04,S,037,C:\Users\USER\Downloads\9-24_최종본\other\S\037_L_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\037_L_04_side_nail.jpg
other,test,S/037_R_03,S,037,C:\Users\USER\Downloads\9-24_최종본\other\S\037_R_03_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\037_R_03_side_nail.jpg
other,test,S/037_R_04,S,037,C:\Users\USER\Downloads\9-24_최종본\other\S\037_R_04_front_nail.jpg,C:\Users\USER\Downloads\9-24_최종본\other\S\037_R_04_side_nail.jpg
